,propeller_1 rpm [1/min],propeller_1 shaft_power_in [kW],propeller_1 torque_in [N*m],propeller_1 efficiency [-],propeller_1 advance_ratio [-],propeller_2 rpm [1/min],propeller_2 shaft_power_in [kW],propeller_2 torque_in [N*m],propeller_2 efficiency [-],propeller_2 advance_ratio [-],propeller_3 rpm [1/min],propeller_3 shaft_power_in [kW],propeller_3 torque_in [N*m],propeller_3 efficiency [-],propeller_3 advance_ratio [-],propeller_4 rpm [1/min],propeller_4 shaft_power_in [kW],propeller_4 torque_in [N*m],propeller_4 efficiency [-],propeller_4 advance_ratio [-],motor_1 efficiency [-],motor_1 torque_out [N*m],motor_1 ac_current_rms_in [A],motor_1 ac_voltage_rms_in [V],motor_2 efficiency [-],motor_2 torque_out [N*m],motor_2 ac_current_rms_in [A],motor_2 ac_voltage_rms_in [V],motor_3 efficiency [-],motor_3 torque_out [N*m],motor_3 ac_current_rms_in [A],motor_3 ac_voltage_rms_in [V],motor_4 efficiency [-],motor_4 torque_out [N*m],motor_4 ac_current_rms_in [A],motor_4 ac_voltage_rms_in [V],inverter_1 modulation_index [-],inverter_1 efficiency [-],inverter_1 dc_current_in [A],inverter_1 diode_temperature [degK],inverter_1 IGBT_temperature [degK],inverter_1 casing_temperature [degK],inverter_1 losses_inverter [W],inverter_1 switching_losses_IGBT [W],inverter_1 switching_losses_diode [W],inverter_1 conduction_losses_IGBT [W],inverter_1 conduction_losses_diode [W],inverter_2 modulation_index [-],inverter_2 efficiency [-],inverter_2 dc_current_in [A],inverter_2 diode_temperature [degK],inverter_2 IGBT_temperature [degK],inverter_2 casing_temperature [degK],inverter_2 losses_inverter [W],inverter_2 switching_losses_IGBT [W],inverter_2 switching_losses_diode [W],inverter_2 conduction_losses_IGBT [W],inverter_2 conduction_losses_diode [W],inverter_3 modulation_index [-],inverter_3 efficiency [-],inverter_3 dc_current_in [A],inverter_3 diode_temperature [degK],inverter_3 IGBT_temperature [degK],inverter_3 casing_temperature [degK],inverter_3 losses_inverter [W],inverter_3 switching_losses_IGBT [W],inverter_3 switching_losses_diode [W],inverter_3 conduction_losses_IGBT [W],inverter_3 conduction_losses_diode [W],inverter_4 modulation_index [-],inverter_4 efficiency [-],inverter_4 dc_current_in [A],inverter_4 diode_temperature [degK],inverter_4 IGBT_temperature [degK],inverter_4 casing_temperature [degK],inverter_4 losses_inverter [W],inverter_4 switching_losses_IGBT [W],inverter_4 switching_losses_diode [W],inverter_4 conduction_losses_IGBT [W],inverter_4 conduction_losses_diode [W],dc_bus_1 dc_voltage [V],dc_bus_2 dc_voltage [V],dc_bus_3 dc_voltage [V],dc_bus_4 dc_voltage [V],harness_1 dc_current [A],harness_1 cable_temperature [degK],harness_1 conduction_losses [W],harness_2 dc_current [A],harness_2 cable_temperature [degK],harness_2 conduction_losses [W],harness_3 dc_current [A],harness_3 cable_temperature [degK],harness_3 conduction_losses [W],harness_4 dc_current [A],harness_4 cable_temperature [degK],harness_4 conduction_losses [W],harness_5 dc_current [A],harness_5 cable_temperature [degK],harness_5 conduction_losses [W],harness_6 dc_current [A],harness_6 cable_temperature [degK],harness_6 conduction_losses [W],dc_sspc_1 dc_current_in [A],dc_sspc_1 efficiency [-],dc_sspc_1 power_losses [W],dc_sspc_1 dc_voltage_out [V],dc_sspc_2 dc_current_in [A],dc_sspc_2 efficiency [-],dc_sspc_2 power_losses [W],dc_sspc_2 dc_voltage_out [V],dc_sspc_3 dc_current_in [A],dc_sspc_3 efficiency [-],dc_sspc_3 power_losses [W],dc_sspc_3 dc_voltage_out [V],dc_sspc_4 dc_current_in [A],dc_sspc_4 efficiency [-],dc_sspc_4 power_losses [W],dc_sspc_4 dc_voltage_out [V],dc_bus_5 dc_voltage [V],dc_dc_converter_1 efficiency [-],dc_dc_converter_1 duty_cycle [-],dc_dc_converter_1 dc_current_in [A],dc_dc_converter_1 dc_current_out [A],battery_pack_1 c_rate [1/h],battery_pack_1 state_of_charge [percent],battery_pack_1 open_circuit_voltage [V],battery_pack_1 internal_resistance [ohm],battery_pack_1 voltage_out [V],battery_pack_1 efficiency [-],battery_pack_1 relative_capacity [-],thrust [N],altitude [m],time_step [s],true_airspeed [m/s],exterior_temperature [degK]
33,2000.0,74.78833521356441,357.0879970455731,0.6255170748370139,1.3273649859701602,2000.0,74.78833521356441,357.0879970455731,0.6255170748370139,1.3273649859701602,2000.0,74.78833521356441,357.0879970455731,0.6255170748370139,1.3273649859701602,2000.0,74.78833521356441,357.0879970455731,0.6255170748370139,1.3273649859701602,0.9461378036715007,357.0879970455731,244.58081989422817,323.18937448944166,0.9461378036715007,357.0879970455731,244.58081989422817,323.18937448944166,0.9461378036715007,357.0879970455731,244.58081989422817,323.18937448944166,0.9461378036715007,357.0879970455731,244.58081989422817,323.18937448944166,0.46592636379636615,0.9619809809280839,96.72234483502531,332.50986966111236,352.4249238144338,310.01814436163687,3124.020623090986,351.4250843100278,140.53214701888834,17.473871392611542,11.239001126969935,0.46585077376035816,0.9619809597960333,96.70668792030838,332.51004048332356,352.42484832719884,310.01815699695527,3124.0224281364726,351.4250843100278,140.53214701888834,17.47310480957203,11.240068550923898,0.46585077376035816,0.9619809597960333,96.70668792030841,332.51004048332356,352.42484832719884,310.01815699695527,3124.0224281364726,351.4250843100278,140.53214701888834,17.47310480957203,11.240068550923898,0.46592636379636615,0.9619809809280839,96.72234483502525,332.50986966111236,352.4249238144338,310.01814436163687,3124.020623090986,351.4250843100278,140.53214701888834,17.473871392611542,11.239001126969935,849.5435972322313,849.6813368021426,849.6813368021426,849.5435972322313,96.80564311733943,291.2552512878111,44.182363454386234,96.77194949005862,290.31735078176683,30.837658887397268,96.77194949005862,290.31735078176683,30.837658887397268,96.80564311733943,291.2552512878111,44.182363454386234,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9840931642338344,0.5299408049834851,443.2012174959077,386.85806551066736,0.661494354471504,71.74898547675693,3.9051075747608204,0.061311292935404896,753.8482752769444,0.9710816198870817,0.975838267766472,2134.6938775510203,0.0,50.0,87.65918367346939,288.15
34,2000.0,75.04567324069681,358.3166956174822,0.625829074972178,1.330053523529339,2000.0,75.04567324069681,358.3166956174822,0.625829074972178,1.330053523529339,2000.0,75.04567324069681,358.3166956174822,0.625829074972178,1.330053523529339,2000.0,75.04567324069681,358.3166956174822,0.625829074972178,1.330053523529339,0.9460504294276689,358.3166956174822,245.42239425854945,323.2192232441509,0.9460504294276689,358.3166956174822,245.42239425854945,323.2192232441509,0.9460504294276689,358.3166956174822,245.42239425854945,323.2192232441509,0.9460504294276689,358.3166956174822,245.42239425854945,323.2192232441509,0.46597027778401234,0.9620528505160668,97.05705457480545,332.60347071858513,352.5064330300597,310.0522957119018,3128.899387414551,351.7665817675071,140.8919887688371,17.544342665165583,11.280318034248738,0.4658944102402511,0.962052829311831,97.04128634052206,332.60364280819215,352.5063569480716,310.05230843328064,3128.901204754378,351.7665817675071,140.8919887688371,17.54357015969001,11.281393429695443,0.4658944102402511,0.962052829311831,97.04128634052206,332.60364280819215,352.5063569480716,310.05230843328064,3128.901204754378,351.7665817675071,140.8919887688371,17.54357015969001,11.281393429695443,0.46597027778401234,0.9620528505160668,97.05705457480545,332.60347071858513,352.5064330300597,310.0522957119018,3128.899387414551,351.7665817675071,140.8919887688371,17.544342665165583,11.280318034248738,849.5419818348017,849.6802164532139,849.6802164532139,849.5419818348017,97.13991217053079,291.27700240846326,44.491844339867455,97.10633704172224,290.3324861383396,31.053008874606835,97.10633704172224,290.3324861383396,31.053008874606835,97.13991217053079,291.27700240846326,44.491844339867455,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9840367216341396,0.5305286076744543,445.81091401187035,388.19668183065505,0.6653894238983139,70.80749528382665,3.8963338698549665,0.06101903349350373,752.0638228771335,0.9712397648510191,0.9757294203328022,2138.7755102040815,0.0,50.0,87.83673469387755,288.15
35,2000.0,75.30353190071338,359.5478800283029,0.626139425521885,1.3327420610885177,2000.0,75.30353190071338,359.5478800283029,0.626139425521885,1.3327420610885177,2000.0,75.30353190071338,359.5478800283029,0.626139425521885,1.3327420610885177,2000.0,75.30353190071338,359.5478800283029,0.626139425521885,1.3327420610885177,0.9459625936947722,359.5478800283029,246.26567125226228,323.24923521032076,0.9459625936947722,359.5478800283029,246.26567125226228,323.24923521032076,0.9459625936947722,359.5478800283029,246.26567125226228,323.24923521032076,0.9459625936947722,359.5478800283029,246.26567125226228,323.24923521032076,0.46601442946359045,0.9621243911659959,97.39253335715051,332.6972698623919,352.5881378362573,310.08652445362003,3133.789207660009,352.10888620390864,141.25254310674686,17.615035179565528,11.321736786447252,0.46593828359779355,0.9621243698894246,97.37665313939229,332.6974432276251,352.588061155304,310.0865372615406,3133.7910373629466,352.10888620390864,141.25254310674686,17.614256710826435,11.322820205675804,0.46593828359779355,0.9621243698894246,97.3766531393923,332.6974432276251,352.588061155304,310.0865372615406,3133.7910373629466,352.10888620390864,141.25254310674686,17.614256710826435,11.322820205675804,0.46601442946359045,0.9621243911659959,97.39253335715053,332.6972698623919,352.5881378362573,310.08652445362003,3133.789207660009,352.10888620390864,141.25254310674686,17.615035179565528,11.321736786447252,849.5403623665154,849.6790933541404,849.6790933541404,849.5403623665154,97.4749374819343,291.29888175008006,44.80314958825464,97.44148511160873,290.3477101418564,31.269620154746708,97.44148511160873,290.3477101418564,31.269620154746708,97.4749374819343,291.29888175008006,44.80314958825464,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9839792987969714,0.5311297908173543,448.45887456065543,389.53837299308566,0.6693416038218738,69.86035567895408,3.8873902679436276,0.06072975820288811,750.2432545727177,0.9713866218786863,0.9756202658387414,2142.8571428571427,0.0,50.0,88.01428571428572,288.15
36,2000.0,75.56191150032419,360.78155174246785,0.6264481344161308,1.3354305986476964,2000.0,75.56191150032419,360.78155174246785,0.6264481344161308,1.3354305986476964,2000.0,75.56191150032419,360.78155174246785,0.6264481344161308,1.3354305986476964,2000.0,75.56191150032419,360.78155174246785,0.6264481344161308,1.3354305986476964,0.945874297897687,360.78155174246785,247.11065187840265,323.27940999035604,0.945874297897687,360.78155174246785,247.11065187840265,323.27940999035604,0.945874297897687,360.78155174246785,247.11065187840265,323.27940999035604,0.945874297897687,360.78155174246785,247.11065187840265,323.27940999035604,0.4660588182685443,0.9621956047822556,97.72878214057616,332.7912672636285,352.6700385278384,310.1208306815305,3138.6900973615025,352.4519987304175,141.61381036792417,17.68594956507129,11.363257563504103,0.46598239326405133,0.9621955834331984,97.71278927202022,332.7914419127664,352.66996124368023,310.1208435764764,3138.691939496628,352.4519987304175,141.61381036792417,17.685165091981574,11.36434905911482,0.46598239326405133,0.9621955834331984,97.7127892720202,332.7914419127664,352.66996124368023,310.1208435764764,3138.691939496628,352.4519987304175,141.61381036792417,17.685165091981574,11.36434905911482,0.4660588182685443,0.9621956047822556,97.72878214057613,332.7912672636285,352.6700385278384,310.1208306815305,3138.6900973615025,352.4519987304175,141.61381036792417,17.68594956507129,11.363257563504103,849.5387388190753,849.6779674999218,849.6779674999218,849.5387388190753,97.81071986074038,291.32088994172665,45.11628815005817,97.77739455934037,290.36302322056724,31.487498821076386,97.77739455934037,290.36302322056724,31.487498821076386,97.81071986074038,291.32088994172665,45.11628815005817,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9839208737921931,0.5317445209331436,451.1459280054229,390.8831428251927,0.6733521313513775,68.90748379942208,3.878283389213159,0.060446593023048785,748.3864435384824,0.9715196311683499,0.9755108172951963,2146.9387755102043,0.0,50.0,88.19183673469388,288.15
37,2000.0,75.82081234612066,362.01771222384326,0.6267552095405736,1.3381191362068752,2000.0,75.82081234612066,362.01771222384326,0.6267552095405736,1.3381191362068752,2000.0,75.82081234612066,362.01771222384326,0.6267552095405736,1.3381191362068752,2000.0,75.82081234612066,362.01771222384326,0.6267552095405736,1.3381191362068752,0.9457855434517715,362.01771222384326,247.9573371396187,323.3097471900608,0.9457855434517715,362.01771222384326,247.9573371396187,323.3097471900608,0.9457855434517715,362.01771222384326,247.9573371396187,323.3097471900608,0.9457855434517715,362.01771222384326,247.9573371396187,323.3097471900608,0.46610344363724127,0.9622664932560078,98.06580188503851,332.8854630935775,352.75213540024754,310.1552144905445,3143.6020700777904,352.79592046003717,141.97579088724729,17.75708645312897,11.40488054588501,0.4660267386750025,0.962266471834314,98.04969569493068,332.8856390349475,352.7520575086171,310.15522747300145,3143.603924714496,352.79592046003717,141.97579088724729,17.75629593434021,11.40598017079126,0.4660267386750025,0.962266471834314,98.04969569493068,332.8856390349475,352.7520575086171,310.15522747300145,3143.603924714496,352.79592046003717,141.97579088724729,17.75629593434021,11.40598017079126,0.46610344363724127,0.9622664932560078,98.06580188503851,332.8854630935775,352.75213540024754,310.1552144905445,3143.6020700777904,352.79592046003717,141.97579088724729,17.75708645312897,11.40488054588501,849.5371111841506,849.67683888554,849.67683888554,849.5371111841506,98.14726011633807,291.3430276151618,45.43126901411443,98.11406624522904,290.3784258044905,31.706650992015316,98.11406624522904,290.3784258044905,31.706650992015316,98.14726011633807,291.3430276151618,45.43126901411443,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9838614278170214,0.5323728891993588,453.87278223239633,392.2309951599384,0.6774220630334273,67.94879500073029,3.8690208471703595,0.06017251816251289,746.4935012017228,0.9716362469409863,0.975401094164496,2151.0204081632655,0.0,50.0,88.36938775510204,288.15
38,2000.0,76.08023474457585,363.25636293573024,0.6270606587368128,1.3408076737660537,2000.0,76.08023474457585,363.25636293573024,0.6270606587368128,1.3408076737660537,2000.0,76.08023474457585,363.25636293573024,0.6270606587368128,1.3408076737660537,2000.0,76.08023474457585,363.25636293573024,0.6270606587368128,1.3408076737660537,0.9456963317629493,363.25636293573024,248.8057280381714,323.3402464186089,0.9456963317629493,363.25636293573024,248.8057280381714,323.3402464186089,0.9456963317629493,363.25636293573024,248.8057280381714,323.3402464186089,0.9456963317629493,363.25636293573024,248.8057280381714,323.3402464186089,0.4661483050129303,0.9623370584652959,98.40359355193718,332.97985752370954,352.8344287495637,310.1896759757463,3148.525139392331,353.1406525075928,142.33848499916584,17.82844647737868,11.44660591458451,0.4660713192714952,0.9623370369708147,98.38737336607525,332.98003476568755,352.83435024616546,310.1896890462022,3148.5270066003163,353.1406525075928,142.33848499916584,17.827649871279537,11.447713722014559,0.4660713192714952,0.9623370369708147,98.38737336607527,332.98003476568755,352.83435024616546,310.1896890462022,3148.5270066003163,353.1406525075928,142.33848499916584,17.827649871279537,11.447713722014559,0.4661483050129303,0.9623370584652959,98.40359355193715,332.97985752370954,352.8344287495637,310.1896759757463,3148.525139392331,353.1406525075928,142.33848499916584,17.82844647737868,11.44660591458451,849.5354794533756,849.6757075059585,849.6757075059585,849.5354794533755,98.48455905845847,291.3652954048598,45.74810120789667,98.45150103024582,290.393918325419,31.92708281122921,98.45150103024582,290.393918325419,31.92708281122921,98.48455905848196,291.36529540486134,45.74810120791878,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9838009453160147,0.533014911065205,456.64001957113766,393.5819338360248,0.6815522680166234,66.98420311943735,3.859611213846588,0.059910359758286146,744.5647749167799,0.9717339415190158,0.9752911222364711,2155.1020408163267,0.0,50.0,88.5469387755102,288.15
39,2000.0,76.34017900204314,364.49750534085837,0.6273644898026799,1.3434962113252327,2000.0,76.34017900204314,364.49750534085837,0.6273644898026799,1.3434962113252327,2000.0,76.34017900204314,364.49750534085837,0.6273644898026799,1.3434962113252327,2000.0,76.34017900204314,364.49750534085837,0.6273644898026799,1.3434962113252327,0.9456066642277955,364.49750534085837,249.6558255759304,323.370907288513,0.9456066642277955,364.49750534085837,249.6558255759304,323.370907288513,0.9456066642277955,364.49750534085837,249.6558255759304,323.370907288513,0.9456066642277955,364.49750534085837,249.6558255759304,323.370907288513,0.466193401843698,0.9624073022751485,98.74215810411525,333.0744507256829,352.91691887250164,310.22421523239325,3153.459318913321,353.4861959897314,142.7018930376991,17.900030273662107,11.488433851127503,0.46611613449920314,0.9624072807077287,98.72582324483238,333.07462927669417,352.91683975301186,310.2242283913382,3153.4611987626013,353.4861959897314,142.7018930376991,17.899227538376614,11.489549894626391,0.46611613449920314,0.9624072807077287,98.7258232448324,333.07462927669417,352.91683975301186,310.2242283913382,3153.4611987626013,353.4861959897314,142.7018930376991,17.899227538376614,11.489549894626391,0.466193401843698,0.9624073022751485,98.7421581041152,333.0744507256829,352.91691887250164,310.22421523239325,3153.459318913321,353.4861959897314,142.7018930376991,17.900030273662107,11.488433851127503,849.5338436183499,849.674573356123,849.674573356123,849.5338436183499,98.82261749712923,291.38769394802,46.06679379765167,98.78969977599031,290.409501216926,32.14880044771642,98.78969977599031,290.409501216926,32.14880044771642,98.82261749712923,291.38769394802,46.06679379765167,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9837394141011754,0.5336705260082428,459.4480922578228,394.93596269789526,0.6857434212803325,66.01362074596652,3.850063979611769,0.05966278108768142,742.6008449728225,0.9718102100923185,0.9751809334808504,2159.183673469388,0.0,50.0,88.72448979591837,288.15
40,2000.0,76.60064542475625,365.7411409013861,0.6276667104925149,1.3461847488844114,2000.0,76.60064542475625,365.7411409013861,0.6276667104925149,1.3461847488844114,2000.0,76.60064542475625,365.7411409013861,0.6276667104925149,1.3461847488844114,2000.0,76.60064542475625,365.7411409013861,0.6276667104925149,1.3461847488844114,0.9455165422336199,365.7411409013861,250.50763075437402,323.40172941559536,0.9455165422336199,365.7411409013861,250.50763075437402,323.40172941559536,0.9455165422336199,365.7411409013861,250.50763075437402,323.40172941559536,0.9455165422336199,365.7411409013861,250.50763075437402,323.40172941559536,0.4662387335824253,0.9624772265376812,99.08149650586215,333.16924287134475,352.9996060664135,310.25883235591635,3158.4046222737707,353.83255202492506,143.06601533643536,17.97183848003037,11.530364537570984,0.4661611838085831,0.9624772048971717,99.06504629200974,333.16942273986393,352.99952632648,310.2588456038427,3158.4065148346745,353.83255202492506,143.06601533643536,17.97102957341628,11.53148887100238,0.4661611838085831,0.9624772048971717,99.06504629200974,333.16942273986393,352.99952632648,310.2588456038427,3158.4065148346745,353.83255202492506,143.06601533643536,17.97102957341628,11.53148887100238,0.4662387335824253,0.9624772265376812,99.08149650586216,333.16924287134475,352.9996060664135,310.25883235591635,3158.4046222737707,353.83255202492506,143.06601533643536,17.97183848003037,11.530364537570984,849.5322036706386,849.6734364309607,849.6734364309607,849.5322036706386,99.16143624255905,291.4102238845718,46.38735588846995,99.12866334476172,290.42517491437593,32.37181009596144,99.12866334476172,290.42517491437593,32.37181009596144,99.16143624255905,291.4102238845718,46.38735588846995,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9836768254710736,0.5343395974548262,462.2973179854699,396.2930855957438,0.6899959969932387,65.03695950727177,3.8403895070097653,0.0594322732726229,740.60252086624,0.9718625762820717,0.9750705658743021,2163.265306122449,0.0,50.0,88.90204081632653,288.15
41,2000.0,76.86163431882824,366.98727107889533,0.6279673285174499,1.34887328644359,2000.0,76.86163431882824,366.98727107889533,0.6279673285174499,1.34887328644359,2000.0,76.86163431882824,366.98727107889533,0.6279673285174499,1.34887328644359,2000.0,76.86163431882824,366.98727107889533,0.6279673285174499,1.34887328644359,0.9454259671585505,366.98727107889533,251.36114457458586,323.4327124189578,0.9454259671585505,366.98727107889533,251.36114457458586,323.4327124189578,0.9454259671585505,366.98727107889533,251.36114457458586,323.4327124189578,0.9454259671585505,366.98727107889533,251.36114457458586,323.4327124189578,0.4662842996867455,0.9625468330921991,99.42160972291411,333.2642341327312,353.0824906292903,310.29352744192084,3163.3610631315523,354.1797217334714,143.43085222853006,18.043871736751633,11.572398156505598,0.46620646665483234,0.9625468113784483,99.4050434698448,333.2644153272827,353.08241026453237,310.29354077932305,3163.362968474724,354.1797217334714,143.43085222853006,18.043056616398726,11.573530834053715,0.46620646665483234,0.9625468113784483,99.40504346984481,333.2644153272827,353.08241026453237,310.29354077932305,3163.362968474724,354.1797217334714,143.43085222853006,18.043056616398726,11.573530834053715,0.4662842996867455,0.9625468330921991,99.4216097229141,333.2642341327312,353.0824906292903,310.29352744192084,3163.3610631315523,354.1797217334714,143.43085222853006,18.043871736751633,11.572398156505598,849.5305596017712,849.6722967253806,849.6722967253806,849.5305596017712,99.50101610535008,291.43288585720154,46.709796624667,99.46839259942604,290.44093985492594,32.596117975955295,99.46839259942604,290.44093985492594,32.596117975955295,99.50101610535008,291.43288585720154,46.709796624667,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9836131743275257,0.5350219128915633,465.18787559883646,397.65330638551785,0.6943102620878155,64.05413035916553,3.8305989779682745,0.05922114543865681,738.5708367565164,0.9718885986131995,0.974960063200274,2167.3469387755104,0.0,50.0,89.07959183673469,288.15
42,2000.0,77.12314599025231,368.23589733439627,0.6282663515456767,1.3515618240027687,2000.0,77.12314599025231,368.23589733439627,0.6282663515456767,1.3515618240027687,2000.0,77.12314599025231,368.23589733439627,0.6282663515456767,1.3515618240027687,2000.0,77.12314599025231,368.23589733439627,0.6282663515456767,1.3515618240027687,0.945334940371615,368.23589733439627,252.21636803725772,323.4638559209527,0.945334940371615,368.23589733439627,252.21636803725772,323.4638559209527,0.945334940371615,368.23589733439627,252.21636803725772,323.4638559209527,0.945334940371615,368.23589733439627,252.21636803725772,323.4638559209527,0.4663300996190023,0.9626161237652971,99.76249872245783,333.35942468206844,353.1655728597638,310.3283005861864,3168.3286551694914,354.52770623749785,143.79640404670707,18.116130686319316,11.614534891057536,0.4662519824978466,0.9626161019781534,99.74581574200847,333.3596072112265,353.16549186577186,310.3283140135612,3168.33057336589,354.52770623749785,143.79640404670707,18.11530930954769,11.615675967229015,0.4662519824978466,0.9626161019781534,99.74581574200847,333.3596072112265,353.16549186577186,310.3283140135612,3168.33057336589,354.52770623749785,143.79640404670707,18.11530930954769,11.615675967229015,0.4663300996190023,0.9626161237652971,99.76249872245788,333.35942468206844,353.1655728597638,310.3283005861864,3168.3286551694914,354.52770623749785,143.79640404670707,18.116130686319316,11.614534891057536,849.5289114032421,849.6711542342732,849.6711542342732,849.5289114032421,99.84135789628773,291.455680511351,47.03412518976635,99.80888840358821,290.4567964775414,32.821730333416966,99.80888840358821,290.4567964775414,32.821730333416966,99.84135789628773,291.455680511351,47.03412518976635,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9835484592879356,0.5357171842005457,468.1198010071039,399.0166289289327,0.6986862701598566,63.065043887982334,3.820704333677113,0.05903151429345276,736.5070460112235,0.9718858780053636,0.974849474819643,2171.4285714285716,0.0,50.0,89.25714285714285,288.15
43,2000.0,77.385180744899,369.4870211283131,0.6285637872027409,1.3542503615619474,2000.0,77.385180744899,369.4870211283131,0.6285637872027409,1.3542503615619474,2000.0,77.385180744899,369.4870211283131,0.6285637872027409,1.3542503615619474,2000.0,77.385180744899,369.4870211283131,0.6285637872027409,1.3542503615619474,0.9452434632328239,369.4870211283131,253.0733021426802,323.4951595471537,0.9452434632328239,369.4870211283131,253.0733021426802,323.4951595471537,0.9452434632328239,369.4870211283131,253.0733021426802,323.4951595471537,0.9452434632328239,369.4870211283131,253.0733021426802,323.4951595471537,0.46637613284620744,0.9626851003709594,100.10416447312878,333.4548146917723,353.2488530571073,310.3631518846676,3173.3074120953793,354.87650666096,144.1626711232541,18.188615973459267,11.656774924889826,0.46629773080217773,0.9626850785102709,100.08736407360321,333.45499856416154,353.2487714294428,310.36316540251397,3173.309343216284,354.87650666096,144.1626711232541,18.187788297317642,11.657924454515648,0.46629773080217773,0.9626850785102709,100.0873640736032,333.45499856416154,353.2487714294428,310.36316540251397,3173.309343216284,354.87650666096,144.1626711232541,18.187788297317642,11.657924454515648,0.4663761328462074,0.9626851003709594,100.10416447312873,333.4548146917723,353.2488530571073,310.3631518846676,3173.3074120953793,354.87650666096,144.1626711232541,18.188615973459267,11.656774924889827,849.5272590665103,849.6700089525104,849.6700089525104,849.5272590665103,100.18246242643528,291.47860849523687,47.36035080677156,100.15015162142548,290.47274522299574,33.04865343979213,100.15015162142548,290.47274522299574,33.04865343979213,100.18246242643528,291.47860849523687,47.36035080677156,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.983482682790936,0.5364250482569081,471.09298340437243,400.38305709346395,0.7031238558274214,62.069610621093844,3.810718206369012,0.05886529309258502,734.4126147318437,0.9718520663902207,0.9747388554100618,2175.5102040816328,0.0,50.0,89.43469387755101,288.15
44,2000.0,77.64773888851809,370.74064392049337,0.6288596430717961,1.3569388991211262,2000.0,77.64773888851809,370.74064392049337,0.6288596430717961,1.3569388991211262,2000.0,77.64773888851809,370.74064392049337,0.6288596430717961,1.3569388991211262,2000.0,77.64773888851809,370.74064392049337,0.6288596430717961,1.3569388991211262,0.9451515370932494,370.74064392049337,253.9319478907489,323.52662292632743,0.9451515370932494,370.74064392049337,253.9319478907489,323.52662292632743,0.9451515370932494,370.74064392049337,253.9319478907489,323.52662292632743,0.9451515370932494,370.74064392049337,253.9319478907489,323.52662292632743,0.46642239884000036,0.9627537647106589,100.44660794501598,333.5504043344498,353.33233152123796,310.39808143349455,3178.2973476420866,355.2261241296467,144.529653790025,18.261328245138284,11.69911844220436,0.46634371103699346,0.9627537427762735,100.42968943116769,333.55058955874546,353.3322492554332,310.3980950423136,3178.2992917590936,355.2261241296467,144.529653790025,18.260494226402265,11.700276480441785,0.46634371103699346,0.9627537427762735,100.42968943116769,333.55058955874546,353.3322492554332,310.3980950423136,3178.2992917590936,355.2261241296467,144.529653790025,18.260494226402265,11.700276480441785,0.46642239884000036,0.9627537647106589,100.44660794501601,333.5504043344498,353.33233152123796,310.39808143349455,3178.2973476420866,355.2261241296467,144.529653790025,18.261328245138284,11.69911844220436,849.5256025829989,849.6688608749455,849.6688608749455,849.5256025829989,100.52433050713422,291.50167045986353,47.688482738350785,100.49218311782505,290.48878653388476,33.27689359245376,100.49218311782505,290.48878653388476,33.27689359245376,100.52433050713422,291.50167045986353,47.688482738350785,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.983415851192448,0.537145067833473,474.10716190679636,401.7525947523673,0.7076226297116364,61.0677413455938,3.800653842177288,0.05872417996387571,732.2892141374806,0.9717848765588032,0.9746282646717891,2179.591836734694,0.0,50.0,89.61224489795919,288.15
