,Design Power (kW),Design T41t (degK),Design OPR (-),Design altitude (ft),Design Mach (-),Design Fuel Consumed (kg/h),Limit OPR (-),Limit ITT (degK),Altitude (ft),Mach (-),Max Power OPR Limit (kW),Max Power ITT Limit (kW)
59,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,35000.0,0.3555555555555555,361.0254696860932,835.9670577639198
60,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,0.0,0.4166666666666666,1811.260240137536,1668.4943244330211
61,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,3888.8888888888887,0.4166666666666666,1556.289042736256,1575.9554606128163
62,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,7777.777777777777,0.4166666666666666,1333.6884915409405,1482.8641957804966
63,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,11666.666666666666,0.4166666666666666,1138.7136673584237,1389.746801947331
64,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,15555.555555555557,0.4166666666666666,967.6373782745334,1297.0373043716586
65,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,19444.444444444445,0.4166666666666666,817.5053392140957,1205.1394878350618
66,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,23333.33333333333,0.4166666666666666,685.9293905280049,1114.4275202221436
67,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,27222.22222222222,0.4166666666666666,570.975398128207,1025.24645968168
68,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,31111.11111111111,0.4166666666666666,471.1114834348019,937.9126175524422
69,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,35000.0,0.4166666666666666,385.1407322560491,852.7136800406431
70,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,0.0,0.4777777777777777,1944.293360218271,1729.8073015009013
71,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,3888.8888888888887,0.4777777777777777,1669.2702251989483,1631.155042001903
72,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,7777.777777777777,0.4777777777777777,1429.8313511585086,1532.3548254100383
73,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,11666.666666666666,0.4777777777777777,1220.5641415697023,1433.9176939827623
74,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,15555.555555555557,0.4777777777777777,1037.2434542281674,1336.259571260481
75,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,19444.444444444445,0.4777777777777777,876.5536685475632,1239.7667617534594
76,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,23333.33333333333,0.4777777777777777,735.8321568236944,1144.7965048295305
77,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,27222.22222222222,0.4777777777777777,612.919222450427,1051.677418302671
78,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,31111.11111111111,0.4777777777777777,506.08850420519127,960.7098100937142
79,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,35000.0,0.4777777777777777,413.9920101300184,872.1657649404395
80,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,0.0,0.5388888888888889,2101.73938366868,1800.5571568102514
81,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,3888.8888888888887,0.5388888888888889,1802.6170898075377,1694.7872083769123
82,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,7777.777777777777,0.5388888888888889,1543.027296447429,1589.3461533568452
83,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,11666.666666666666,0.5388888888888889,1316.767053244385,1484.7265459292626
84,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,15555.555555555557,0.5388888888888889,1118.9639617021012,1381.3225171377348
85,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,19444.444444444445,0.5388888888888889,945.8355366464098,1279.4993571599434
86,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,23333.33333333333,0.5388888888888889,794.3738682036624,1179.593985446057
87,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,27222.22222222222,0.5388888888888889,662.1442587798625,1081.9153162465157
88,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,31111.11111111111,0.5388888888888889,547.1850506647157,986.7445055545048
89,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,35000.0,0.5388888888888889,447.9545937609316,894.3349911330795
90,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,0.0,0.6,2286.483711546162,1881.134738055965
91,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,3888.8888888888887,0.6,1958.386446038828,1767.1766232318585
92,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,7777.777777777777,0.6,1674.844816400672,1654.1035994221097
93,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,11666.666666666666,0.6,1428.539851529902,1542.3859742572906
94,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,15555.555555555557,0.6,1213.7661259338804,1432.3918772234604
95,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,19444.444444444445,0.6,1026.1344049059162,1324.4615645272788
96,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,23333.33333333333,0.6,862.1984248834685,1218.907789398157
97,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,27222.22222222222,0.6,719.1868499508781,1116.0160732235445
98,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,31111.11111111111,0.6,594.8567078741526,1016.044871878254
99,864.0624890034018,1150.595902197132,7.0,0.0,0.0,239.361854093121,8.589497695094826,1050.274045063933,35000.0,0.6,487.4267020626845,919.225554882776
0,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,0.0,0.05,1634.8135890419023,2801.796964274583
1,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,3888.8888888888887,0.05,1403.0985677179185,2633.3481955977363
2,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,7777.777777777777,0.05,1201.1435182638625,2465.74569251596
3,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,11666.666666666666,0.05,1024.5596403765517,2299.493453762474
4,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,15555.555555555557,0.05,869.830801459348,2134.9398173622058
5,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,19444.444444444445,0.05,734.2485855077585,1972.403601982665
6,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,23333.33333333333,0.05,615.6934691983315,1812.1731839568893
7,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,27222.22222222222,0.05,512.4318562196014,1654.5041012715487
8,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,31111.11111111111,0.05,422.98950117810045,1499.614614779895
9,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,35000.0,0.05,346.0837882343415,1347.678135318867
10,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,0.0,0.1111111111111111,1656.0619569752382,2813.473463386044
11,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,3888.8888888888887,0.1111111111111111,1421.1562848699746,2643.8749483663423
12,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,7777.777777777777,0.1111111111111111,1216.4889695649513,2475.137656873372
13,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,11666.666666666666,0.1111111111111111,1037.606690190391,2307.81841213127
14,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,15555.555555555557,0.1111111111111111,880.9130735283127,2142.2619322106443
15,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,19444.444444444445,0.1111111111111111,743.6356408236521,1978.7835499084697
16,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,23333.33333333333,0.1111111111111111,623.6094658233702,1817.6682725533065
17,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,27222.22222222222,0.1111111111111111,519.0684262858824,1659.1684063556208
18,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,31111.11111111111,0.1111111111111111,428.5130720481821,1503.4991187361634
19,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,35000.0,0.1111111111111111,350.6399395736641,1350.830863516185
20,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,0.0,0.1722222222222222,1693.8352657038674,2834.1481832391305
21,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,3888.8888888888887,0.1722222222222222,1453.2276051671424,2662.422055907284
22,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,7777.777777777777,0.1722222222222222,1243.7295447516442,2491.680536581163
23,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,11666.666666666666,0.1722222222222222,1060.757522669268,2322.477170930847
24,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,15555.555555555557,0.1722222222222222,900.5724699691511,2155.150242341234
25,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,19444.444444444445,0.1722222222222222,760.2858965227293,1990.008872530731
26,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,23333.33333333333,0.1722222222222222,637.6503471118009,1827.332086201268
27,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,27222.22222222222,0.1722222222222222,530.8408928165812,1667.3664443522075
28,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,31111.11111111111,0.1722222222222222,438.3128611632313,1510.3216094722843
29,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,35000.0,0.1722222222222222,358.725499158439,1356.3627673707615
30,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,0.0,0.2333333333333332,1748.7487527682226,2863.838844523215
31,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,3888.8888888888887,0.2333333333333332,1499.837064784972,2689.0458887413715
32,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,7777.777777777777,0.2333333333333332,1283.2878386827877,2515.416582746604
33,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,11666.666666666666,0.2333333333333332,1094.3540664968891,2343.4993176450284
34,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,15555.555555555557,0.2333333333333332,929.0899219467486,2173.623026115048
35,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,19444.444444444445,0.2333333333333332,784.4335392444332,2006.087800237956
36,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,23333.33333333333,0.2333333333333332,658.0131300139908,1841.1639627833167
37,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,27222.22222222222,0.2333333333333332,547.915815352118,1679.0897110219885
38,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,31111.11111111111,0.2333333333333332,452.5300961478073,1520.0666859092448
39,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,35000.0,0.2333333333333332,370.4604420541909,1364.2523782957344
40,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,0.0,0.2944444444444444,1821.710419834496,2902.647566356382
41,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,3888.8888888888887,0.2944444444444444,1561.7465347222053,2723.8259882775164
42,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,7777.777777777777,0.2944444444444444,1335.7772659595037,2546.4050000380407
43,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,11666.666666666666,0.2944444444444444,1138.8902330559167,2370.9258377005235
44,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,15555.555555555557,0.2944444444444444,966.8689380827644,2197.705015051994
45,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,19444.444444444445,0.2944444444444444,816.4135112633738,2027.030622613933
46,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,23333.33333333333,0.2944444444444444,684.9788435894865,1859.1614153034373
47,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,27222.22222222222,0.2944444444444444,570.5303724658038,1694.324458787487
48,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,31111.11111111111,0.2944444444444444,471.36563752284286,1532.7106963791568
49,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,35000.0,0.2944444444444444,386.0152928575916,1374.4673392131856
50,988.7830406794158,1283.6111265265683,12.156555297004395,0.0,0.0,382.07304662376026,15.4204485223649,1273.15,0.0,0.3555555555555555,1914.1233002479853,2950.705321589337
